source,year,election,measure_text,pdf_url,summary_title,summary_text,has_summary,data_source,description,measure_id,percent_yes,passed,measure_type,topic,decade,century,unified_id
ICPSR,,,Proposition 3,,,,,ICPSR,Environmental Pollution Bond Authorization,CA695,51.5,1.0, Legislative Referendum , Bond Measures | Environmental Protection ,,,CA695
ICPSR,,,Proposition 3,,,,,ICPSR,Right to Assistance of Counsel,CA696,51.79999924,1.0, Legislative Referendum , Criminal Justice ,,,CA696
ICPSR,,,Proposition 3,,,,,ICPSR,Postsecondary Education Commission Personnel - Civil Service,CA722,43.09999847,0.0, Legislative Referendum , Education: Higher Ed | Labor & Employment | State Government ,,,CA722
ICPSR,,,Proposition 3,,,,,ICPSR,Veterans Bond Act of 1974,CA741,72.30000305,1.0, Legislative Referendum , Bond Measures | Military & Veterans Affairs ,,,CA741
ICPSR,,,Proposition 3,,,,,ICPSR,Residential Energy Conservation Bond Law,CA749,41.40000153,0.0, Legislative Referendum , Bond Measures | Environmental Protection ,,,CA749
ICPSR,,,Proposition 3,,,,,ICPSR,California Safe Drinking Water Bond Law of 1976,CA766,62.59999847,1.0, Legislative Referendum , Bond Measures | Environmental Protection | Natural Resources ,,,CA766
ICPSR,,,Proposition 3,,,,,ICPSR,Taxation Exemption - Alternative Energy Systems,CA782,45.20000076,0.0, Legislative Referendum , Energy & Electric Utilities | Tax & Revenue ,,,CA782
ICPSR,,,Proposition 3,,,,,ICPSR,State Surplus Coastal Property,CA790,55.09999847,1.0, Legislative Referendum , Energy & Electric Utilities | Environmental Protection | Tax & Revenue ,,,CA790
ICPSR,,,Proposition 3,,,,,ICPSR,Property Taxation--Veteran's Exemption,CA800,75.90000153,1.0, Legislative Referendum , Tax & Revenue ,,,CA800
ICPSR,,,Proposition 3,,,,,ICPSR,Veterans Bond Act Of 1982,CA847,67.09999847,1.0, Legislative Referendum , Bond Measures | Military & Veterans Affairs ,,,CA847
ICPSR,,,Proposition 3,,,,,ICPSR,Partisan Presidential Primary Elections.,CA1057,46.09999847,0.0, Legislative Referendum , Elections ,,,CA1057
ICPSR,,,Proposition 3,,,,,ICPSR,Children’s Hospital Bond Act. Grant Program. Initiative Statute.,CA1172,55.29999924,1.0, Initiative , Bond Measures | Health ,,,CA1172
ICPSR,,,Proposition 3-G,,,,,ICPSR,Veterans' Tax Exemption,CA593,45.79999924,0.0, Legislative Referendum , Military & Veterans Affairs | Tax & Revenue ,,,CA593
ICPSR,,,Proposition 3-G,,,,,ICPSR,State Budget,CA676,54.90000153,1.0, Legislative Referendum , Budgets | Legislatures ,,,CA676
ICPSR,,,Proposition 3-P,,,,,ICPSR,State Construction Program Bond Act of 1962,CA588,37.29999924,0.0, Legislative Referendum , Bond Measures | State Government ,,,CA588
ICPSR,,,Proposition 3-P,,,,,ICPSR,"Partial Constitutional Revision: Public Utilities, Corporations and Water Use",CA660,22.79999924,0.0, Legislative Referendum , Business & Commerce | Civil & Constitutional Law | Energy & Electric Utilities | Natural Resources ,,,CA660
ICPSR,,,Proposition 30,,,,,ICPSR,Irrigation Districts Controlling International Water Systems,CA73,65.40000153,1.0, Legislative Referendum , Natural Resources | State Government ,,,CA73
ICPSR,,,Proposition 30,,,,,ICPSR,Franchises,CA145,21.39999962,0.0, Initiative , Business & Commerce ,,,CA145
ICPSR,,,Proposition 30,,,,,ICPSR,Senior Center Bond Act of 1984,CA867,66.69999695,1.0, Legislative Referendum , Bond Measures | Human Services ,,,CA867
ICPSR,,,Proposition 30,,,,,ICPSR,Insurance Claims Practices. Civil Remedies. Referendum Statute.,CA1076,31.5,0.0, Popular Referendum , Civil & Constitutional Law | Insurance ,,,CA1076
ICPSR,,,Proposition 30,,,,,ICPSR,Temporary Taxes to Fund Education. Guaranteed Local Public Safety Funding. Initiative Constitutional Amendment.,CA1207,54.29999924,1.0, Initiative , Education: Higher Ed | Education: PreK-12 | Tax & Revenue ,,,CA1207
ICPSR,,,Proposition 303,,,,,ICPSR,State Indebtedness,CA570,51.59999847,1.0, Legislative Referendum , Budgets | State Government ,,,CA570
ICPSR,,,Proposition 31,,,,,ICPSR,Valuation of Condemned Public Utilities by Railroad Commission,CA63,54.40000153,1.0, Legislative Referendum , Business & Commerce | Land Use/Property Rights | Natural Resources ,,,CA63
ICPSR,,,Proposition 31,,,,,ICPSR,Property Taxation. Fire Protection System Exclusion of 1984,CA854,50.79999924,1.0, Legislative Referendum , Tax & Revenue ,,,CA854
ICPSR,,,Proposition 31,,,,,ICPSR,Insurance Claims Practices. Civil Remedy Amendments. Referendum Statute.,CA1074,28.29999924,0.0, Popular Referendum , Civil & Constitutional Law | Insurance ,,,CA1074
ICPSR,,,Proposition 31,,,,,ICPSR,State Budget. State and Local Government. Initiative Constitutional Amendment and Statute.,CA1201,39.29999924,0.0, Initiative , Budgets | Legislatures ,,,CA1201
ICPSR,,,Proposition 32,,,,,ICPSR,Election of United States Senators,CA77,67.90000153,1.0, Legislative Referendum , Elections ,,,CA77
ICPSR,,,Proposition 32,,,,,ICPSR,Supreme Court. Transfer of Causes and Review of Decisions of 1984,CA862,59.29999924,1.0, Legislative Referendum , Judiciary ,,,CA862
ICPSR,,,Proposition 32,,,,,ICPSR,Veterans' Bond Act of 2000,CA1098,67.0,1.0, Legislative Referendum , Bond Measures | Military & Veterans Affairs ,,,CA1098
ICPSR,,,Proposition 32,,,,,ICPSR,Prohibits Political Contributions by Payroll Deduction. Prohibitions on Contributions to Candidates. Initiative Statute.,CA1202,43.70000076,0.0, Initiative , Ethics/Lobbying/Campaign Finance | Labor & Employment ,,,CA1202
ICPSR,,,Proposition 33,,,,,ICPSR,Public Utilities in Municipalities,CA46,45.40000153,0.0, Legislative Referendum , Energy & Electric Utilities | Local Government ,,,CA46
ICPSR,,,Proposition 33,,,,,ICPSR,Property Tax Postponement. Disabled Person,CA872,82.19999695,1.0, Legislative Referendum , Human Services | Tax & Revenue ,,,CA872
ICPSR,,,Proposition 33,,,,,ICPSR,Legislature: Participation in Public Employees' Retirement System. Legislative Constitutional Amendment.,CA1079,39.0,0.0, Legislative Referendum , Labor & Employment | Legislatures ,,,CA1079
ICPSR,,,Proposition 33,,,,,ICPSR,Changes Law to Allow Auto Insurance Companies to Set Prices Based on a Driver's History of Insurance Coverage. Initiative Statute.,CA1203,45.29999924,0.0, Initiative , Insurance ,,,CA1203
ICPSR,,,Proposition 34,,,,,ICPSR,Taxation of Public Property,CA70,61.40000153,1.0, Legislative Referendum , Local Government | Natural Resources | State Government | Tax & Revenue ,,,CA70
ICPSR,,,Proposition 34,,,,,ICPSR,Property Taxation. Historic Structure Exemption,CA852,47.70000076,0.0, Legislative Referendum , Tax & Revenue ,,,CA852
ICPSR,,,Proposition 34,,,,,ICPSR,Campaign Contributions and Spending. Limits. Disclosure. Legislative Initiative Amendment.,CA1090,61.0,1.0, Legislative Referendum , Ethics/Lobbying/Campaign Finance ,,,CA1090
ICPSR,,,Proposition 34,,,,,ICPSR,Death Penalty Repeal. Initiative Statute.,CA1205,47.40000153,0.0, Initiative , Criminal Justice ,,,CA1205
ICPSR,,,Proposition 35,,,,,ICPSR,Sacramento State Building Bonds,CA56,52.40000153,1.0, Legislative Referendum , Bond Measures | State Government ,,,CA56
ICPSR,,,Proposition 35,,,,,ICPSR,Public Works Projects. Use of Private Contractors for Engineering and Architectural Services. Initiative Constitutional Amendment and Statute.,CA1087,55.0,1.0, Initiative , Labor & Employment | Local Government | State Government ,,,CA1087
ICPSR,,,Proposition 35,,,,,ICPSR,Human Trafficking. Penalties. Sex Offender Registration. Initiative Statute.,CA1212,81.19999695,1.0, Initiative , Criminal Justice ,,,CA1212
ICPSR,,,Proposition 36,,,,,ICPSR,San Francisco State Building Act,CA60,53.90000153,1.0, Legislative Referendum , Bond Measures | State Government ,,,CA60
ICPSR,,,Proposition 36,,,,,ICPSR,Taxation.,CA851,45.20000076,0.0, Initiative , Civil & Constitutional Law | Legislatures | Tax & Revenue ,,,CA851
ICPSR,,,Proposition 36,,,,,ICPSR,Drugs. Probation and Treatment Program. Initiative Statute.,CA1091,61.0,1.0, Initiative , Criminal Justice | Drug/Alcohol/Tobacco Policy ,,,CA1091
ICPSR,,,Proposition 36,,,,,ICPSR,Three Strikes Law. Sentencing for Repeat Felony Offenders. Initiative Statute.,CA1210,68.80000305,1.0, Initiative , Criminal Justice ,,,CA1210
ICPSR,,,Proposition 37,,,,,ICPSR,State Fair Grounds Bonds,CA48,46.29999924,0.0, Legislative Referendum , Arts & Culture | Bond Measures | State Government ,,,CA48
ICPSR,,,Proposition 37,,,,,ICPSR,State Lottery.,CA860,57.90000153,1.0, Initiative , Education: PreK-12 | Gambling & Lotteries ,,,CA860
ICPSR,,,Proposition 37,,,,,ICPSR,Fees. Vote Requirements. Taxes. Initiative Constitutional Amendment.,CA1082,48.0,0.0, Initiative , Legislatures | Tax & Revenue ,,,CA1082
ICPSR,,,Proposition 37,,,,,ICPSR,Genetically Engineered Foods. Mandatory Labeling. Inititative Statute.,CA1204,47.20000076,0.0, Initiative , Business & Commerce ,,,CA1204
ICPSR,,,Proposition 38,,,,,ICPSR,Los Angeles State Building Bonds,CA49,47.20000076,0.0, Initiative , Bond Measures | State Government ,,,CA49
ICPSR,,,Proposition 38,,,,,ICPSR,Voting Materials in English Only.,CA868,70.5,1.0, Initiative , Elections ,,,CA868
ICPSR,,,Proposition 38,,,,,ICPSR,School Vouchers. State-Funded Private and Religious Education. Public School Funding. Initiative Constitutional Amendment.,CA1075,29.0,0.0, Initiative , Education: PreK-12 ,,,CA1075
ICPSR,,,Proposition 38,,,,,ICPSR,Tax for Education and Early Childhood Programs. Initiative Statute.,CA1200,27.70000076,0.0, Initiative , Education: PreK-12 | Tax & Revenue ,,,CA1200
ICPSR,,,Proposition 39,,,,,ICPSR,Suspension of Prohibition Amendment,CA75,66.40000153,1.0, Initiative , Business & Commerce | Drug/Alcohol/Tobacco Policy ,,,CA75
ICPSR,,,Proposition 39,,,,,ICPSR,Reapportionment.,CA850,44.79999924,0.0, Initiative , Redistricting ,,,CA850
ICPSR,,,Proposition 39,,,,,ICPSR,"School Facilities. 55% Local Vote. Bonds, Taxes. Accountability Requirements. Initiative Constitutional Amendment and Statute.",CA1084,53.0,1.0, Initiative , Education: PreK-12 | Elections | Tax & Revenue ,,,CA1084
ICPSR,,,Proposition 39,,,,,ICPSR,Tax Treatment for Multistate Businesses. Clean Energy and Energy Efficiency Funding. Initiative Statute.,CA1208,60.40000153,1.0, Initiative , Business & Commerce | Environmental Protection | Tax & Revenue ,,,CA1208
ICPSR,,,Proposition 3G,,,,,ICPSR,Insurance Guarantee Funds. Tax Offset,CA802,27.70000076,0.0, Legislative Referendum , Insurance ,,,CA802
ICPSR,,,Proposition 3P,,,,,ICPSR,State Capitol Maintenance.,CA813,50.90000153,1.0, Legislative Referendum , Insurance ,,,CA813
ICPSR,,,Proposition 4,,,,,ICPSR,Rights of Suffrage (Permitting Women to Vote).,CA1,,1.0, Legislative Referendum , Civil & Constitutional Law | Elections ,,,CA1
ICPSR,,,Proposition 4,,,,,ICPSR,Referendum Opposing an Act the Office of Registrar of Voters -- Salaries and Fees in Counties of Third Class,CA25,34.70000076,0.0, Popular Referendum , Elections | Local Government ,,,CA25
ICPSR,,,Proposition 4,,,,,ICPSR,Terms of Judges Filling Vacancies,CA89,,0.0, Legislative Referendum , Judiciary ,,,CA89
ICPSR,,,Proposition 4,,,,,ICPSR,Direct Primary Law,CA92,47.70000076,0.0, Popular Referendum , Elections ,,,CA92
ICPSR,,,Proposition 4,,,,,ICPSR,Absent Voters,CA108,42.90000153,0.0, Legislative Referendum , Elections ,,,CA108
ICPSR,,,Proposition 4,,,,,ICPSR,Initiative,CA128,41.40000153,0.0, Initiative , Elections-Initiative Process ,,,CA128
ICPSR,,,Proposition 4,,,,,ICPSR,Land Settlement Bond Act of 1921,CA158,49.20000076,0.0, Legislative Referendum , Bond Measures ,,,CA158
ICPSR,,,Proposition 4,,,,,ICPSR,Inferior Courts,CA189,66.09999847,1.0, Legislative Referendum , Judiciary ,,,CA189
ICPSR,,,Proposition 4,,,,,ICPSR,Gasoline Tax,CA201,48.09999847,0.0, Initiative , Tax & Revenue | Transportation ,,,CA201
ICPSR,,,Proposition 4,,,,,ICPSR,California State Park Bonds Act,CA234,73.80000305,1.0, Legislative Referendum , Bond Measures | Natural Resources ,,,CA234
ICPSR,,,Proposition 4,,,,,ICPSR,Taxation on Street Railways,CA260,65.59999847,1.0, Legislative Referendum , Tax & Revenue | Transportation ,,,CA260
ICPSR,,,Proposition 4,,,,,ICPSR,Removing Restriction Upon Use of State's Half of Highway Transportation Taxes,CA270,33.0,0.0, Legislative Referendum , Tax & Revenue | Transportation ,,,CA270
ICPSR,,,Proposition 4,,,,,ICPSR,Exempting Educational Institutions from Taxation,CA290,40.20000076,0.0, Legislative Referendum , Education: PreK-12 | Tax & Revenue ,,,CA290
ICPSR,,,Proposition 4,,,,,ICPSR,Attorney General,CA315,71.0,1.0, Initiative , Criminal Justice | State Government ,,,CA315
ICPSR,,,Proposition 4,,,,,ICPSR,Prohibiting Tideland Surface Oil Drilling. Authorizing Slant Drilling from Uplands.,CA342,47.29999924,0.0, Initiative , Environmental Protection | Natural Resources ,,,CA342
ICPSR,,,Proposition 4,,,,,ICPSR,Highway and Traffic Safety Commission,CA358,40.0,0.0, Initiative , State Government | Transportation ,,,CA358
ICPSR,,,Proposition 4,,,,,ICPSR,Personal Property Brokers,CA375,71.59999847,1.0, Popular Referendum , Business & Commerce ,,,CA375
ICPSR,,,Proposition 4,,,,,ICPSR,Election Returns for Governor and Lieutenant Governor,CA391,64.0,1.0, Legislative Referendum , Elections ,,,CA391
ICPSR,,,Proposition 4,,,,,ICPSR,Personal Income Tax Laws,CA401,45.70000076,0.0, Initiative , Tax & Revenue ,,,CA401
ICPSR,,,Proposition 4,,,,,ICPSR,"Taxation Exemption of Religious, Hospital, and Charitable Organizations",CA418,54.5,1.0, Legislative Referendum , Health | Human Services | Tax & Revenue ,,,CA418
ICPSR,,,Proposition 4,,,,,ICPSR,Business Loans for Veterans,CA430,51.0,1.0, Legislative Referendum , Business & Commerce | Military & Veterans Affairs | Tax & Revenue ,,,CA430
ICPSR,,,Proposition 4,,,,,ICPSR,Aged and Blind Act,CA452,77.5,1.0, Initiative , Human Services ,,,CA452
ICPSR,,,Proposition 4,,,,,ICPSR,Constitutional Provisions Relating to Local Government,CA464,66.5,1.0, Legislative Referendum , Local Government ,,,CA464
ICPSR,,,Proposition 4,,,,,ICPSR,Eligibility to Vote,CA482,85.19999695,1.0, Legislative Referendum , Civil & Constitutional Law | Elections ,,,CA482
ICPSR,,,Proposition 4,,,,,ICPSR,Aid to Needy Aged,CA511,45.40000153,0.0, Initiative , Human Services ,,,CA511
ICPSR,,,Proposition 4,,,,,ICPSR,Oil and Gas Conservation Act,CA527,23.39999962,0.0, Initiative , Energy & Electric Utilities | State Government ,,,CA527
ICPSR,,,Proposition 4,,,,,ICPSR,Harbor Development Bonds,CA559,56.5,1.0, Legislative Referendum , Bond Measures | Economic Development | Transportation ,,,CA559
ICPSR,,,Proposition 4,,,,,ICPSR,Terms of Office,CA572,60.70000076,1.0, Legislative Referendum , Elections | State Government ,,,CA572
ICPSR,,,Proposition 4,,,,,ICPSR,Veterans' Tax Exemption: Residency Requirement,CA623,68.5,1.0, Legislative Referendum , Military & Veterans Affairs | Tax & Revenue ,,,CA623
ICPSR,,,Proposition 4,,,,,ICPSR,Indebtedness of Local Agencies,CA634,46.90000153,0.0, Legislative Referendum , Budgets | Local Government ,,,CA634
ICPSR,,,Proposition 4,,,,,ICPSR,Personal Income Taxes,CA652,47.5,0.0, Legislative Referendum , Tax & Revenue ,,,CA652
ICPSR,,,Proposition 4,,,,,ICPSR,Legislative Reorganization,CA704,60.90000153,1.0, Legislative Referendum , Legislatures ,,,CA704
ICPSR,,,Proposition 4,,,,,ICPSR,Open Presidential Primary,CA706,61.40000153,1.0, Legislative Referendum , Elections ,,,CA706
ICPSR,,,Proposition 4,,,,,ICPSR,"Regents, University of California",CA727,55.29999924,1.0, Legislative Referendum , Education: Higher Ed ,,,CA727
ICPSR,,,Proposition 4,,,,,ICPSR,Reassessment of Property in Event of Damage or Destruction,CA744,79.0,1.0, Legislative Referendum , Tax & Revenue ,,,CA744
ICPSR,,,Proposition 4,,,,,ICPSR,Bonds to Provide Community College Facilities,CA753,43.90000153,0.0, Legislative Referendum , Bond Measures | Education: Higher Ed ,,,CA753
ICPSR,,,Proposition 4,,,,,ICPSR,University of California. Competitive Bidding. Grounds for Denial of Admission,CA762,54.5,1.0, Legislative Referendum , Education: Higher Ed ,,,CA762
ICPSR,,,Proposition 4,,,,,ICPSR,City Charters - Boards of Education,CA786,52.0,1.0, Legislative Referendum , Education: PreK-12 | Local Government ,,,CA786
ICPSR,,,Proposition 4,,,,,ICPSR,Chiropractors. School Accreditation and License Revocation.,CA795,75.0,1.0, Legislative Referendum , Health ,,,CA795
ICPSR,,,Proposition 4,,,,,ICPSR,Limitation of Government Appropriations,CA799,74.30000305,1.0, Initiative , Budgets ,,,CA799
ICPSR,,,Proposition 4,,,,,ICPSR,Lake Tahoe Acquisitions Bond Act,CA839,52.90000153,1.0, Legislative Referendum , Bond Measures | Natural Resources ,,,CA839
ICPSR,,,Proposition 4,,,,,ICPSR,Trapping Practices. Bans Use of Specified Traps and Animal Poisons. Initiative Statute.,CA1062,57.5,1.0, Initiative , Animal Rights/Hunting & Fishing ,,,CA1062
ICPSR,,,Proposition 4,,,,,ICPSR,Waiting Period and Parental Notification Before Termination of Minor’s Pregnancy. Initiative Constitutional Amendment.,CA1167,48.0,0.0, Initiative , Abortion ,,,CA1167
ICPSR,,,Proposition 4-G,,,,,ICPSR,Assessment of Agricultural Land,CA597,47.40000153,0.0, Legislative Referendum , Agriculture | Tax & Revenue ,,,CA597
ICPSR,,,Proposition 4-G,,,,,ICPSR,Appropriation for Public Schools,CA667,46.90000153,0.0, Legislative Referendum , Budgets | Education: PreK-12 ,,,CA667
ICPSR,,,Proposition 4-P,,,,,ICPSR,Bonds: Housing for the Aged and Physically Handicapped,CA587,36.59999847,0.0, Legislative Referendum , Bond Measures | Human Services ,,,CA587
ICPSR,,,Proposition 4-P,,,,,ICPSR,Partial Constitutional Revision: Various,CA669,48.5,0.0, Legislative Referendum , Civil & Constitutional Law ,,,CA669
ICPSR,,,Proposition 40,,,,,ICPSR,Extra Sessions of District Courts of Appeal,CA37,38.70000076,0.0, Legislative Referendum , Judiciary ,,,CA37
ICPSR,,,Proposition 40,,,,,ICPSR,Campaign Contribution Limitations. Elective State Offices.,CA848,35.5,0.0, Initiative , Ethics/Lobbying/Campaign Finance ,,,CA848
ICPSR,,,Proposition 40,,,,,ICPSR,"Bond Measure: California Clean Water, Clean Air, Safe Neighborhood Parks, and Coastal Protection Act of 2002",CA1107,56.90000153,1.0, Legislative Referendum , Bond Measures | Environmental Protection | Natural Resources ,,,CA1107
